research_category	feature_name	source_type	habitat	final_clade	final_clade_name	MAG	n_sequence_memberships	reconstruction_score_pct	score_ge_50	score_ge_75
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY456YB-8-12_bin34	1	0	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY456YB-8-12_bin4	1	22.2222222222222	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-0-4_bin35	1	11.1111111111111	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-0-4_bin6	1	11.1111111111111	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-4-8_bin29	1	0	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-4-8_bin33	1	11.1111111111111	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-8-12_bin15	1	22.2222222222222	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-8-12_bin25	1	0	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-8-12_bin4	1	0	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY459WG-0-4_bin37	1	11.1111111111111	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY459WG-8-12_bin2	1	11.1111111111111	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	AS	Clade 1	Canonical AioA-associated	S1_9-12_bin1	1	11.1111111111111	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	AS	Clade 2	Unknown/uncertain DMSOR	SQ_58_0-4_bin4	1	22.2222222222222	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	S1_9-12_bin1	1	11.1111111111111	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C1_12-18_bin19	1	22.2222222222222	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C1_12-18_bin24	1	11.1111111111111	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C2_12-18_bin11	1	0	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C2_12-18_bin17	1	0	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	S13_0-2_bin3	1	0	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	S15_8-10_bin20	1	11.1111111111111	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	NS	Clade 1	Canonical AioA-associated	R2111_S300_0-10_bin19	1	0	FALSE	FALSE
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	NS	Clade 2	Unknown/uncertain DMSOR	R2111_N500_0-10_bin13	1	0	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 1	Canonical AioA-associated	SY366YW-4-8_bin7	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY366YW-0-4_bin2	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY368YW-8-12_bin14	1	0	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY368YW-8-12_bin16	1	0	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY459WG-0-4_bin26	1	0	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY459WG-4-8_bin39	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY365BB-0-4_bin24	1	50	TRUE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY365BB-8-12_bin7	1	60	TRUE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY366YB-0-4_bin3	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY366YB-0-4_bin5	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY368YW-4-8_bin24	1	20	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY456YB-4-8_bin24	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY456YB-8-12_bin5	1	0	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY457BB-0-4_bin2	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY457BB-8-12_bin10	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY457BB-8-12_bin16	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY459WG-4-8_bin8	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY459WG-8-12_bin19	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY365BB-8-12_bin10	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY365BB-8-12_bin26	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY365BB-8-12_bin8	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY366YW-0-4_bin34	1	50	TRUE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY366YW-0-4_bin9	1	60	TRUE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY366YW-8-12_bin2	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY368YW-8-12_bin33	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY456YB-0-4_bin8	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY456YB-8-12_bin27	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY456YB-8-12_bin34	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY456YB-8-12_bin4	1	40	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-0-4_bin35	1	20	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-0-4_bin6	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-4-8_bin29	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-4-8_bin33	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-8-12_bin15	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-8-12_bin25	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-8-12_bin4	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY459WG-0-4_bin37	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY459WG-8-12_bin2	1	30	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	AS	Clade 1	Canonical AioA-associated	S1_9-12_bin1	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	AS	Clade 2	Unknown/uncertain DMSOR	SQ_58_0-4_bin4	1	0	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	S1_9-12_bin1	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C1_12-18_bin19	1	20	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C1_12-18_bin24	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C2_12-18_bin11	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C2_12-18_bin17	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	S13_0-2_bin3	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	S15_8-10_bin20	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	NS	Clade 1	Canonical AioA-associated	R2111_S300_0-10_bin19	1	10	FALSE	FALSE
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	NS	Clade 2	Unknown/uncertain DMSOR	R2111_N500_0-10_bin13	1	0	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 1	Canonical AioA-associated	SY366YW-4-8_bin7	1	28.5714285714286	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY366YW-0-4_bin2	1	14.2857142857143	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY368YW-8-12_bin14	1	0	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY368YW-8-12_bin16	1	0	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY459WG-0-4_bin26	1	0	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY459WG-4-8_bin39	1	28.5714285714286	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY365BB-0-4_bin24	1	28.5714285714286	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY365BB-8-12_bin7	1	28.5714285714286	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY366YB-0-4_bin3	1	28.5714285714286	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY366YB-0-4_bin5	1	14.2857142857143	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY368YW-4-8_bin24	1	14.2857142857143	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY456YB-4-8_bin24	1	71.4285714285714	TRUE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY456YB-8-12_bin5	1	0	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY457BB-0-4_bin2	1	71.4285714285714	TRUE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY457BB-8-12_bin10	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY457BB-8-12_bin16	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY459WG-4-8_bin8	1	71.4285714285714	TRUE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY459WG-8-12_bin19	1	71.4285714285714	TRUE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY365BB-8-12_bin10	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY365BB-8-12_bin26	1	14.2857142857143	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY365BB-8-12_bin8	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY366YW-0-4_bin34	1	28.5714285714286	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY366YW-0-4_bin9	1	28.5714285714286	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY366YW-8-12_bin2	1	14.2857142857143	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY368YW-8-12_bin33	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY456YB-0-4_bin8	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY456YB-8-12_bin27	1	14.2857142857143	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY456YB-8-12_bin34	1	14.2857142857143	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY456YB-8-12_bin4	1	71.4285714285714	TRUE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-0-4_bin35	1	14.2857142857143	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-0-4_bin6	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-4-8_bin29	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-4-8_bin33	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-8-12_bin15	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-8-12_bin25	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY457BB-8-12_bin4	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY459WG-0-4_bin37	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	SY459WG-8-12_bin2	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	AS	Clade 1	Canonical AioA-associated	S1_9-12_bin1	1	28.5714285714286	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	AS	Clade 2	Unknown/uncertain DMSOR	SQ_58_0-4_bin4	1	0	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	S1_9-12_bin1	1	28.5714285714286	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C1_12-18_bin19	1	71.4285714285714	TRUE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C1_12-18_bin24	1	14.2857142857143	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C2_12-18_bin11	1	28.5714285714286	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	C2_12-18_bin17	1	14.2857142857143	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	S13_0-2_bin3	1	0	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	S15_8-10_bin20	1	42.8571428571429	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	NS	Clade 1	Canonical AioA-associated	R2111_S300_0-10_bin19	1	14.2857142857143	FALSE	FALSE
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	NS	Clade 2	Unknown/uncertain DMSOR	R2111_N500_0-10_bin13	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 1	Canonical AioA-associated	SY366YW-4-8_bin7	1	80	TRUE	TRUE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY366YW-0-4_bin2	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY368YW-8-12_bin14	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY368YW-8-12_bin16	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY459WG-0-4_bin26	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	SY459WG-4-8_bin39	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY365BB-0-4_bin24	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY365BB-8-12_bin7	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY366YB-0-4_bin3	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY366YB-0-4_bin5	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY368YW-4-8_bin24	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY456YB-4-8_bin24	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY456YB-8-12_bin5	1	0	FALSE	FALSE
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	SY457BB-0-4_bin2	1	0	FALSE	FALSE
