target_gene_id,MAG_id,branch,habitat,sample_group,sample_id,target_contig,neighbor_orf_id,contig_id,relative_position,strand,start,end,KO,product,function_class,function_label,is_target,source_remote_orf_path
SY366YB-0-4_bin5-k141_98994_2,SY366YB-0-4_bin5,aioA-like-associated,IS,SY366YB-0-4,SY366YB-0-4,k141_98994,k141_98994_2,k141_98994,0,-,751,3429,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YB-0-4_bin5-k141_98994_2,SY366YB-0-4_bin5,aioA-like-associated,IS,SY366YB-0-4,SY366YB-0-4,k141_98994,k141_98994_3,k141_98994,1,-,3443,4024,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_5,k141_1276861,-10,-,5449,5973,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_6,k141_1276861,-9,-,6310,7677,K01915,glutamine synthetase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_7,k141_1276861,-8,-,7716,8885,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_8,k141_1276861,-7,-,8906,10294,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_9,k141_1276861,-6,-,10558,11157,K07152,protein SCO1,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_10,k141_1276861,-5,-,11189,12586,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_11,k141_1276861,-4,-,12583,13863,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_12,k141_1276861,-3,-,13873,15627,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_13,k141_1276861,-2,-,15899,16633,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_14,k141_1276861,-1,-,16836,19268,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_15,k141_1276861,0,-,19424,22099,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_16,k141_1276861,1,-,22112,22690,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_17,k141_1276861,2,-,22704,23840,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_18,k141_1276861,3,-,23852,24982,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_19,k141_1276861,4,-,25276,26160,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_20,k141_1276861,5,-,26224,27558,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_21,k141_1276861,6,-,27570,28382,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_22,k141_1276861,7,-,28379,30145,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_23,k141_1276861,8,-,30153,30284,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_24,k141_1276861,9,-,30292,30489,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin34-k141_1276861_15,SY366YW-0-4_bin34,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1276861,k141_1276861_25,k141_1276861,10,-,30625,31995,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_1,k141_1360848,-2,-,3,665,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_2,k141_1360848,-1,-,662,2833,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_3,k141_1360848,0,-,2837,5512,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_4,k141_1360848,1,-,5525,6079,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_5,k141_1360848,2,-,6091,7251,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_6,k141_1360848,3,-,7269,8390,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_7,k141_1360848,4,-,8603,9631,K04655,hydrogenase expression/formation protein HypE,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_8,k141_1360848,5,-,9633,10748,K04654,hydrogenase expression/formation protein HypD,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_9,k141_1360848,6,-,10745,10975,K04653,hydrogenase expression/formation protein HypC,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_10,k141_1360848,7,-,10979,11827,K04652,hydrogenase nickel incorporation protein HypB,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_11,k141_1360848,8,-,11827,12168,K04651,hydrogenase nickel incorporation protein HypA/HybF,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_12,k141_1360848,9,-,12266,13240,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin9-k141_1360848_3,SY366YW-0-4_bin9,aioA-like-associated,IS,SY366YW-0-4,SY366YW-0-4,k141_1360848,k141_1360848_13,k141_1360848,10,-,13315,14331,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_12,k141_497241,-10,-,12959,13336,K08738,cytochrome c,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_13,k141_497241,-9,-,13524,14252,K02483,"two-component system, OmpR family, response regulator",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_14,k141_497241,-8,+,14377,16644,K13587,"two-component system, cell cycle sensor histidine kinase and response regulator CckA",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_15,k141_497241,-7,-,16671,18083,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_16,k141_497241,-6,-,18034,19311,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_17,k141_497241,-5,-,19315,20955,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_18,k141_497241,-4,-,20965,21816,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_19,k141_497241,-3,-,21813,21920,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_20,k141_497241,-2,-,21944,22684,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_21,k141_497241,-1,-,22710,24908,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_22,k141_497241,0,-,25062,27740,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_23,k141_497241,1,-,27752,28339,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_24,k141_497241,2,-,28354,29505,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_25,k141_497241,3,-,29526,30644,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_26,k141_497241,4,-,30788,33052,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_27,k141_497241,5,-,33063,34205,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_28,k141_497241,6,-,34202,35959,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_29,k141_497241,7,-,35971,36099,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_30,k141_497241,8,-,36353,36655,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_31,k141_497241,9,+,36848,37615,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-8-12_bin2-k141_497241_22,SY366YW-8-12_bin2,aioA-like-associated,IS,SY366YW-8-12,SY366YW-8-12,k141_497241,k141_497241_32,k141_497241,10,+,37608,38585,K01772,protoporphyrin/coproporphyrin ferrochelatase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_183,k141_1103131,-10,-,194139,195398,K03750,molybdopterin molybdotransferase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_184,k141_1103131,-9,-,195484,196104,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_185,k141_1103131,-8,-,196228,198474,K13587,"two-component system, cell cycle sensor histidine kinase and response regulator CckA",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_186,k141_1103131,-7,+,198505,199293,K02483,"two-component system, OmpR family, response regulator",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_187,k141_1103131,-6,-,199271,200641,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_188,k141_1103131,-5,-,200631,201908,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_189,k141_1103131,-4,-,201912,203555,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_190,k141_1103131,-3,-,203589,204389,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_191,k141_1103131,-2,-,204554,205294,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_192,k141_1103131,-1,-,205323,207503,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_193,k141_1103131,0,-,207664,210342,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_194,k141_1103131,1,-,210355,210936,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_195,k141_1103131,2,-,210958,212103,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_196,k141_1103131,3,-,212119,213237,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_197,k141_1103131,4,-,213401,215674,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_198,k141_1103131,5,-,215687,216829,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_199,k141_1103131,6,-,216826,218583,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_200,k141_1103131,7,-,218593,218721,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin33-k141_1103131_193,SY368YW-8-12_bin33,aioA-like-associated,IS,SY368YW-8-12,SY368YW-8-12,k141_1103131,k141_1103131_201,k141_1103131,8,-,218995,219300,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_32,k141_492248,-10,+,26546,27505,K01644,citrate lyase subunit beta / citryl-CoA lyase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_33,k141_492248,-9,-,27561,28283,K02483,"two-component system, OmpR family, response regulator",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_34,k141_492248,-8,+,28429,30666,K13587,"two-component system, cell cycle sensor histidine kinase and response regulator CckA",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_35,k141_492248,-7,-,30670,32052,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
