tree_label	candidate_id	MAG_ID	Final_class	gene_id	relative_position	relative_bp_start	relative_bp_end	strand	plot_label	KO	annotation
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_20	8	9667.5	11085.5	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_21	9	11082.5	11222.5	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_22	10	11222.5	12484.5	-	function unknown		
SY456YB-8-12_bin17|SY456YB-8-12_bin17-k141_937905_1	SY456YB-8-12_bin17-k141_937905_1	SY456YB-8-12_bin17	IdrA-associated clade	SY456YB-8-12_bin17-k141_937905_1	0	-790.0	790.0	+	AioA/IdrA-related A		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_18	-10	-13554.0	-12823.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_19	-9	-12677.0	-10431.0	+	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_20	-8	-10324.0	-9713.0	+	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_21	-7	-9766.0	-8393.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_22	-6	-8384.0	-7113.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_23	-5	-7108.0	-5468.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_24	-4	-5456.0	-4596.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_25	-3	-4611.0	-4504.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_26	-2	-4459.0	-3719.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_27	-1	-3693.0	-1507.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_28	0	-1339.0	1339.0	-	AioA/IdrA-related A		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_29	1	1351.0	1932.0	-	B-related small subunit		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_30	2	1953.0	3104.0	-	P-like		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_31	3	3125.0	4246.0	-	P-like		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_32	4	4393.0	6657.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_33	5	6668.0	7810.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_34	6	7807.0	9573.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_35	7	9583.0	9771.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_36	8	9743.0	9886.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_37	9	9963.0	10265.0	-	function unknown		
SY456YB-8-12_bin27|SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27-k141_1029503_28	SY456YB-8-12_bin27	IdrA clade	SY456YB-8-12_bin27-k141_1029503_38	10	10457.0	11224.0	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_66	-10	-11894.5	-10857.5	-	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_67	-9	-10703.5	-9708.5	-	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_68	-8	-9715.5	-8948.5	-	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_69	-7	-8706.5	-8404.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_70	-6	-8069.5	-7941.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_71	-5	-7931.5	-6171.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_72	-4	-6174.5	-5041.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_73	-3	-5030.5	-2757.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_74	-2	-2592.5	-1474.5	+	P-like		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_75	-1	-1458.5	-313.5	+	P-like		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_76	0	-290.5	290.5	+	AioA/IdrA-related A		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_77	1	303.5	2981.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_78	2	3143.5	5317.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_79	3	5347.5	6087.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_80	4	6112.5	6219.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_81	5	6303.5	7055.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_82	6	7095.5	8738.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_83	7	8742.5	10013.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_84	8	10006.5	11382.5	+	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_85	9	11379.5	12098.5	-	function unknown		
SY456YB-8-12_bin34|SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34-k141_963697_76	SY456YB-8-12_bin34	IdrA clade	SY456YB-8-12_bin34-k141_963697_86	10	12246.5	14492.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_179	-10	-13443.5	-12835.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_180	-9	-12773.5	-12480.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_181	-8	-12326.5	-12186.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_182	-7	-12025.5	-10262.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_183	-6	-10265.5	-9432.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_184	-5	-9416.5	-7137.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_185	-4	-6894.5	-5773.5	+	P-like		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_186	-3	-5754.5	-4600.5	+	P-like		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_187	-2	-4587.5	-4003.5	+	B-related small subunit		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_188	-1	-3986.5	-1311.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_189	0	-1121.5	1121.5	+	AioA/IdrA-related A		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_190	1	1154.5	1891.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_191	2	1929.5	2069.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_192	3	2066.5	2953.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_193	4	2974.5	4701.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_194	5	4694.5	5989.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_195	6	5986.5	7368.5	+	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_196	7	7355.5	8653.5	-	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_197	8	8634.5	9341.5	-	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_198	9	9491.5	11716.5	-	function unknown		
SY456YB-8-12_bin4|SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4-k141_708485_189	SY456YB-8-12_bin4	IdrA clade	SY456YB-8-12_bin4-k141_708485_199	10	11801.5	12589.5	+	function unknown		
SY456YB-8-12_bin5|SY456YB-8-12_bin5-k141_222164_2	SY456YB-8-12_bin5-k141_222164_2	SY456YB-8-12_bin5	IdrA-associated clade	SY456YB-8-12_bin5-k141_222164_1	-1	-1915.5	-1334.5	-	function unknown		
SY456YB-8-12_bin5|SY456YB-8-12_bin5-k141_222164_2	SY456YB-8-12_bin5-k141_222164_2	SY456YB-8-12_bin5	IdrA-associated clade	SY456YB-8-12_bin5-k141_222164_2	0	-1337.5	1337.5	-	AioA/IdrA-related A		
SY456YB-8-12_bin5|SY456YB-8-12_bin5-k141_222164_2	SY456YB-8-12_bin5-k141_222164_2	SY456YB-8-12_bin5	IdrA-associated clade	SY456YB-8-12_bin5-k141_222164_3	1	1349.5	1936.5	-	B-related small subunit		
SY456YB-8-12_bin5|SY456YB-8-12_bin5-k141_222164_2	SY456YB-8-12_bin5-k141_222164_2	SY456YB-8-12_bin5	IdrA-associated clade	SY456YB-8-12_bin5-k141_222164_4	2	1949.5	2980.5	-	P-like		
SY457BB-0-4_bin10|SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10	IdrA-associated clade	SY457BB-0-4_bin10-k141_729355_1	-6	-4042.0	-3974.0	-	function unknown		
SY457BB-0-4_bin10|SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10	IdrA-associated clade	SY457BB-0-4_bin10-k141_729355_2	-5	-3566.0	-2982.0	+	function unknown		
SY457BB-0-4_bin10|SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10	IdrA-associated clade	SY457BB-0-4_bin10-k141_729355_3	-4	-2848.0	-2450.0	+	function unknown		
SY457BB-0-4_bin10|SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10	IdrA-associated clade	SY457BB-0-4_bin10-k141_729355_4	-3	-2312.0	-1896.0	-	function unknown		
SY457BB-0-4_bin10|SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10	IdrA-associated clade	SY457BB-0-4_bin10-k141_729355_5	-2	-1843.0	-1424.0	-	function unknown		
SY457BB-0-4_bin10|SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10	IdrA-associated clade	SY457BB-0-4_bin10-k141_729355_6	-1	-1384.0	-1064.0	+	function unknown		
SY457BB-0-4_bin10|SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10	IdrA-associated clade	SY457BB-0-4_bin10-k141_729355_7	0	-1078.0	1078.0	-	AioA/IdrA-related A		
SY457BB-0-4_bin10|SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10-k141_729355_7	SY457BB-0-4_bin10	IdrA-associated clade	SY457BB-0-4_bin10-k141_729355_8	1	1139.0	3163.0	-	function unknown		
SY457BB-0-4_bin2|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2	IdrA-associated clade	SY457BB-0-4_bin2-k141_509701_1	-8	-8061.5	-7360.5	+	function unknown		
SY457BB-0-4_bin2|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2	IdrA-associated clade	SY457BB-0-4_bin2-k141_509701_2	-7	-7219.5	-6965.5	+	function unknown		
SY457BB-0-4_bin2|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2	IdrA-associated clade	SY457BB-0-4_bin2-k141_509701_3	-6	-6962.5	-6510.5	+	function unknown		
SY457BB-0-4_bin2|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2	IdrA-associated clade	SY457BB-0-4_bin2-k141_509701_4	-5	-6513.5	-6085.5	+	function unknown		
SY457BB-0-4_bin2|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2	IdrA-associated clade	SY457BB-0-4_bin2-k141_509701_5	-4	-6092.5	-4614.5	+	function unknown		
SY457BB-0-4_bin2|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2	IdrA-associated clade	SY457BB-0-4_bin2-k141_509701_6	-3	-4315.5	-3197.5	+	P-like		
SY457BB-0-4_bin2|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2	IdrA-associated clade	SY457BB-0-4_bin2-k141_509701_7	-2	-3180.5	-1990.5	+	P-like		
SY457BB-0-4_bin2|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2	IdrA-associated clade	SY457BB-0-4_bin2-k141_509701_8	-1	-1993.5	-1367.5	+	B-related small subunit		
SY457BB-0-4_bin2|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2	IdrA-associated clade	SY457BB-0-4_bin2-k141_509701_9	0	-1355.5	1355.5	+	AioA/IdrA-related A		
SY457BB-0-4_bin20|SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20	Unknown DMSOR clade	SY457BB-0-4_bin20-k141_675426_1	0	-959.5	959.5	-	AioA/IdrA-related A		
SY457BB-0-4_bin20|SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20	Unknown DMSOR clade	SY457BB-0-4_bin20-k141_675426_2	1	956.5	1498.5	-	B-related small subunit		
SY457BB-0-4_bin20|SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20	Unknown DMSOR clade	SY457BB-0-4_bin20-k141_675426_3	2	1612.5	2460.5	-	function unknown		
SY457BB-0-4_bin20|SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20	Unknown DMSOR clade	SY457BB-0-4_bin20-k141_675426_4	3	2554.5	3387.5	+	function unknown		
SY457BB-0-4_bin20|SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20	Unknown DMSOR clade	SY457BB-0-4_bin20-k141_675426_5	4	3514.5	4629.5	-	function unknown		
SY457BB-0-4_bin20|SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20	Unknown DMSOR clade	SY457BB-0-4_bin20-k141_675426_6	5	4763.5	5929.5	+	function unknown		
SY457BB-0-4_bin20|SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20	Unknown DMSOR clade	SY457BB-0-4_bin20-k141_675426_7	6	5926.5	6846.5	+	function unknown		
SY457BB-0-4_bin20|SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20	Unknown DMSOR clade	SY457BB-0-4_bin20-k141_675426_8	7	6843.5	8108.5	+	function unknown		
SY457BB-0-4_bin20|SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20	Unknown DMSOR clade	SY457BB-0-4_bin20-k141_675426_9	8	8183.5	9172.5	+	function unknown		
SY457BB-0-4_bin20|SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20-k141_675426_1	SY457BB-0-4_bin20	Unknown DMSOR clade	SY457BB-0-4_bin20-k141_675426_10	9	9338.5	9883.5	+	function unknown		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_1	-7	-7860.0	-7558.0	+	function unknown		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_2	-6	-7505.0	-6774.0	-	function unknown		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_3	-5	-6642.0	-4390.0	+	function unknown		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_4	-4	-4251.0	-3136.0	+	P-like		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_5	-3	-3124.0	-2942.0	+	function unknown		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_6	-2	-2914.0	-1943.0	+	P-like		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_7	-1	-1930.0	-1358.0	+	B-related small subunit		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_8	0	-1339.0	1339.0	+	AioA/IdrA-related A		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_9	1	1524.0	3305.0	+	function unknown		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_10	2	3302.0	3943.0	+	function unknown		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_11	3	4005.0	4553.0	+	function unknown		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_12	4	4547.0	5530.0	+	function unknown		
SY457BB-0-4_bin35|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35	IdrA clade	SY457BB-0-4_bin35-k141_455312_13	5	5536.0	6447.0	+	function unknown		
